case,station,model,mode,time,receiver,system,stage,candidates,provisional_selected,selected,joint_nis,joint_threshold,joint_rank,maximum_perr,reliability_gate,feedback,passed
r48u_20260914_MARS_IF_round_shadow,MARS,IF,round_shadow,2024-07-17T00:27:00,MARS,GPS,USER_IF_WL_SD,6,3,3,1.37614,30.6648,3,2.8056e-05,1,0,True
r48u_20260914_MARS_IF_round_shadow,MARS,IF,round_shadow,2024-07-17T00:27:00,MARS,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_IF_round_shadow,MARS,IF,round_shadow,2024-07-17T00:27:30,MARS,GPS,USER_IF_WL_SD,6,3,3,1.38242,30.6648,3,1.52787e-05,1,0,True
r48u_20260914_MARS_IF_round_shadow,MARS,IF,round_shadow,2024-07-17T00:27:30,MARS,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_IF_round_shadow,MARS,IF,round_shadow,2024-07-17T00:28:00,MARS,GPS,USER_IF_WL_SD,6,3,3,1.42398,30.6648,3,8.46628e-06,1,0,True
r48u_20260914_MARS_IF_round_shadow,MARS,IF,round_shadow,2024-07-17T00:28:00,MARS,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_IF_round_shadow,MARS,IF,round_shadow,2024-07-17T00:28:30,MARS,GPS,USER_IF_WL_SD,6,3,3,1.4513,30.6648,3,4.85286e-06,1,0,True
r48u_20260914_MARS_IF_round_shadow,MARS,IF,round_shadow,2024-07-17T00:28:30,MARS,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_IF_round_shadow,MARS,IF,round_shadow,2024-07-17T00:29:00,MARS,GPS,USER_IF_WL_SD,6,3,3,1.518,30.6648,3,2.74572e-06,1,0,True
r48u_20260914_MARS_IF_round_shadow,MARS,IF,round_shadow,2024-07-17T00:29:00,MARS,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_IF_round_shadow,MARS,IF,round_shadow,2024-07-17T00:29:30,MARS,GPS,USER_IF_WL_SD,7,3,3,1.5969,30.6648,3,1.56364e-06,1,0,True
r48u_20260914_MARS_IF_round_shadow,MARS,IF,round_shadow,2024-07-17T00:29:30,MARS,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_IF_round_shadow,MARS,IF,round_shadow,2024-07-17T00:30:00,MARS,GPS,USER_IF_WL_SD,7,3,3,1.70496,30.6648,3,8.58242e-07,1,0,True
r48u_20260914_MARS_IF_round_shadow,MARS,IF,round_shadow,2024-07-17T00:30:00,MARS,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:10:30,MARS,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:17:00,MARS,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:17:30,MARS,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:18:00,MARS,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:18:30,MARS,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:19:00,MARS,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:19:30,MARS,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:20:00,MARS,GPS,USER_IF_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:20:30,MARS,GPS,USER_IF_WL_SD,6,1,0,0.00830633,23.9281,1,0.00131674,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:21:00,MARS,GPS,USER_IF_WL_SD,5,2,0,0.267354,27.631,2,0.0018046,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:21:30,MARS,GPS,USER_IF_WL_SD,6,2,0,0.364773,27.631,2,0.00101743,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:22:00,MARS,GPS,USER_IF_WL_SD,6,2,2,0.414657,27.631,2,0.000512595,1,1,True
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:22:00,MARS,GPS,USER_IF_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:22:30,MARS,GPS,USER_IF_WL_SD,6,2,2,0.430225,27.631,2,0.000239932,1,1,True
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:22:30,MARS,GPS,USER_IF_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:23:00,MARS,GPS,USER_IF_WL_SD,6,3,0,0.448553,30.6648,3,0.00108564,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:23:00,MARS,GPS,USER_IF_L1_SD_CONDITIONAL,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:23:30,MARS,GPS,USER_IF_WL_SD,5,3,3,0.489333,30.6648,3,0.000629559,1,1,True
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:23:30,MARS,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:24:00,MARS,GPS,USER_IF_WL_SD,5,3,3,0.58433,30.6648,3,0.000372154,1,1,True
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:24:00,MARS,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:24:30,MARS,GPS,USER_IF_WL_SD,5,3,3,0.73021,30.6648,3,0.000222561,1,1,True
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:24:30,MARS,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:25:00,MARS,GPS,USER_IF_WL_SD,5,3,3,0.941395,30.6648,3,0.000132936,1,1,True
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:25:00,MARS,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:26:00,MARS,GPS,USER_IF_WL_SD,5,3,3,1.11597,30.6648,3,7.88414e-05,1,1,True
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:26:00,MARS,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:26:30,MARS,GPS,USER_IF_WL_SD,5,3,3,1.27175,30.6648,3,4.82746e-05,1,1,True
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:26:30,MARS,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:27:00,MARS,GPS,USER_IF_WL_SD,6,3,3,1.37614,30.6648,3,2.8056e-05,1,1,True
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:27:00,MARS,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:27:30,MARS,GPS,USER_IF_WL_SD,6,3,3,1.38242,30.6648,3,1.52787e-05,1,1,True
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:27:30,MARS,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:28:00,MARS,GPS,USER_IF_WL_SD,6,3,3,1.42398,30.6648,3,8.46628e-06,1,1,True
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:28:00,MARS,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:28:30,MARS,GPS,USER_IF_WL_SD,6,3,3,1.4513,30.6648,3,4.85286e-06,1,1,True
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:28:30,MARS,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:29:00,MARS,GPS,USER_IF_WL_SD,6,3,3,1.518,30.6648,3,2.74572e-06,1,1,True
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:29:00,MARS,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:29:30,MARS,GPS,USER_IF_WL_SD,7,3,3,1.5969,30.6648,3,1.56364e-06,1,1,True
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:29:30,MARS,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:30:00,MARS,GPS,USER_IF_WL_SD,7,3,3,1.70496,30.6648,3,8.58242e-07,1,1,True
r48u_20260914_MARS_IF_round_feedback,MARS,IF,round_feedback,2024-07-17T00:30:00,MARS,GPS,USER_IF_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:10:00,JPLM,GPS,USER_IF_WL_SD,1,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:11:00,JPLM,GPS,USER_IF_WL_SD,1,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:11:30,JPLM,GPS,USER_IF_WL_SD,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:12:00,JPLM,GPS,USER_IF_WL_SD,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:12:30,JPLM,GPS,USER_IF_WL_SD,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:13:00,JPLM,GPS,USER_IF_WL_SD,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:13:30,JPLM,GPS,USER_IF_WL_SD,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:14:00,JPLM,GPS,USER_IF_WL_SD,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:14:30,JPLM,GPS,USER_IF_WL_SD,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:15:00,JPLM,GPS,USER_IF_WL_SD,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:15:30,JPLM,GPS,USER_IF_WL_SD,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:16:00,JPLM,GPS,USER_IF_WL_SD,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:16:30,JPLM,GPS,USER_IF_WL_SD,2,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:17:00,JPLM,GPS,USER_IF_WL_SD,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:17:30,JPLM,GPS,USER_IF_WL_SD,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:18:00,JPLM,GPS,USER_IF_WL_SD,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:18:30,JPLM,GPS,USER_IF_WL_SD,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:19:00,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:19:30,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:20:00,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:20:30,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:21:00,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:21:30,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:22:00,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:22:30,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:23:00,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:23:30,JPLM,GPS,USER_IF_WL_SD,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:24:00,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:24:30,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:25:00,JPLM,GPS,USER_IF_WL_SD,4,1,0,1.00922,23.9281,1,0.002354,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:25:30,JPLM,GPS,USER_IF_WL_SD,3,1,0,1.26912,23.9281,1,0.0027053,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:26:00,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:26:30,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:27:00,JPLM,GPS,USER_IF_WL_SD,3,1,0,1.7242,23.9281,1,0.00251432,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:27:30,JPLM,GPS,USER_IF_WL_SD,3,1,0,1.98649,23.9281,1,0.0027788,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:28:00,JPLM,GPS,USER_IF_WL_SD,3,1,0,2.14879,23.9281,1,0.00272262,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:28:30,JPLM,GPS,USER_IF_WL_SD,4,1,0,2.06569,23.9281,1,0.00203617,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:29:00,JPLM,GPS,USER_IF_WL_SD,4,1,0,2.03898,23.9281,1,0.00161622,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:29:30,JPLM,GPS,USER_IF_WL_SD,4,1,0,2.07303,23.9281,1,0.00137971,0,0,False
r48u_20260914_JPLM_IF_round_shadow,JPLM,IF,round_shadow,2024-07-17T00:30:00,JPLM,GPS,USER_IF_WL_SD,4,1,0,2.05649,23.9281,1,0.00111204,0,0,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:10:00,JPLM,GPS,USER_IF_WL_SD,1,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:11:00,JPLM,GPS,USER_IF_WL_SD,1,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:11:30,JPLM,GPS,USER_IF_WL_SD,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:12:00,JPLM,GPS,USER_IF_WL_SD,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:12:30,JPLM,GPS,USER_IF_WL_SD,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:13:00,JPLM,GPS,USER_IF_WL_SD,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:13:30,JPLM,GPS,USER_IF_WL_SD,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:14:00,JPLM,GPS,USER_IF_WL_SD,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:14:30,JPLM,GPS,USER_IF_WL_SD,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:15:00,JPLM,GPS,USER_IF_WL_SD,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:15:30,JPLM,GPS,USER_IF_WL_SD,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:16:00,JPLM,GPS,USER_IF_WL_SD,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:16:30,JPLM,GPS,USER_IF_WL_SD,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:17:00,JPLM,GPS,USER_IF_WL_SD,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:17:30,JPLM,GPS,USER_IF_WL_SD,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:18:00,JPLM,GPS,USER_IF_WL_SD,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:18:30,JPLM,GPS,USER_IF_WL_SD,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:19:00,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:19:30,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:20:00,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:20:30,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:21:00,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:21:30,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:22:00,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:22:30,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:23:00,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:23:30,JPLM,GPS,USER_IF_WL_SD,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:24:00,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:24:30,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:25:00,JPLM,GPS,USER_IF_WL_SD,4,1,0,1.00922,23.9281,1,0.002354,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:25:30,JPLM,GPS,USER_IF_WL_SD,3,1,0,1.26912,23.9281,1,0.0027053,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:26:00,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:26:30,JPLM,GPS,USER_IF_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:27:00,JPLM,GPS,USER_IF_WL_SD,3,1,0,1.7242,23.9281,1,0.00251432,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:27:30,JPLM,GPS,USER_IF_WL_SD,3,1,0,1.98649,23.9281,1,0.0027788,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:28:00,JPLM,GPS,USER_IF_WL_SD,3,1,0,2.14879,23.9281,1,0.00272262,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:28:30,JPLM,GPS,USER_IF_WL_SD,4,1,0,2.06569,23.9281,1,0.00203617,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:29:00,JPLM,GPS,USER_IF_WL_SD,4,1,0,2.03898,23.9281,1,0.00161622,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:29:30,JPLM,GPS,USER_IF_WL_SD,4,1,0,2.07303,23.9281,1,0.00137971,0,1,False
r48u_20260914_JPLM_IF_round_feedback,JPLM,IF,round_feedback,2024-07-17T00:30:00,JPLM,GPS,USER_IF_WL_SD,4,1,0,2.05649,23.9281,1,0.00111204,0,1,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:10:30,DYNG,GPS,USER_WL_SD,4,1,0,0.180641,23.9281,1,0.00162524,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:17:00,DYNG,GPS,USER_WL_SD,4,3,3,2.83164,30.6648,3,0.000267593,1,0,True
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:17:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:17:30,DYNG,GPS,USER_WL_SD,4,3,3,2.82925,30.6648,3,0.000175985,1,0,True
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:17:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:18:00,DYNG,GPS,USER_WL_SD,4,4,0,2.80868,33.3768,4,0.00207673,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:18:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:18:30,DYNG,GPS,USER_WL_SD,4,4,0,2.81015,33.3768,4,0.00158889,0,0,False
