case,station,model,mode,time,east_m,north_m,up_m,error_3d_m,ambiguities,integer_valid_ambiguities,wl_selected,wl_passed,l1_selected,l1_passed,newly_fixed,held_integer_rank
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:27:30,0.0285077,-0.136867,0.468718,0.48912353058536245,12,12,0,False,0,False,0,3
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:28:00,0.0329523,-0.131707,0.443104,0.4634368810747479,12,12,0,False,0,False,0,3
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:28:30,0.0302511,-0.12883,0.43193,0.4517475211345492,12,12,0,False,0,False,0,3
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:29:00,0.0250809,-0.127252,0.431487,0.45055871339683357,12,12,0,False,0,False,0,3
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:29:30,0.0214189,-0.128877,0.437825,0.4569012814943837,12,12,0,False,0,False,0,3
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:30:00,0.0206022,-0.129497,0.434497,0.4538519215149805,12,12,0,False,0,False,0,3
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:03:00,-0.0392667,-0.293371,-1.4896,1.5187220210986243,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:03:30,0.207544,0.228352,-0.645669,0.7156169404094624,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:04:00,0.356006,0.519675,-0.339298,0.7154896997616388,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:04:30,0.309878,0.592088,-0.381774,0.7696388514777563,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:05:00,0.219656,0.220964,-0.499436,0.5886511409383319,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:05:30,0.231231,0.112779,-0.525877,0.5854344517800434,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:06:00,0.2496,-0.0293593,-0.27004,0.3688952833752283,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:06:30,0.255949,-0.0324479,0.0182877,0.2586449241464058,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:07:00,0.177753,-0.0353951,0.111235,0.21265504305802388,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:07:30,0.137599,-0.01934,0.065352,0.1535526108700207,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:08:00,0.0607634,0.0119285,0.0966322,0.11477047516086182,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:08:30,-0.0233409,0.018096,0.116279,0.11997111598134777,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:09:00,-0.0647722,0.0228617,0.0990127,0.12050564294264397,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:09:30,-0.0924087,0.0270814,0.105613,0.142922621829611,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:10:00,-0.118997,0.0102716,0.0972823,0.15404427178201077,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:10:30,-0.104266,-0.00854583,0.0719323,0.12695938622125935,16,12,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:11:00,-0.0790868,-0.0206203,0.0852987,0.11813461358983658,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:11:30,-0.0486074,-0.0436655,0.0934502,0.11402760676717723,18,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:12:00,0.00405461,-0.06353,0.112806,0.12952873966132805,18,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:12:30,0.0447376,-0.0724629,0.10114,0.1322180938078068,18,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:13:00,0.0885376,-0.0920308,0.120057,0.17527765976130555,18,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:13:30,0.138121,-0.104021,0.135381,0.21960372092248345,18,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:14:00,0.180607,-0.110373,0.126922,0.24680008440436157,18,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:14:30,0.213781,-0.104937,0.118047,0.26579914247228115,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:15:00,0.231473,-0.100538,0.115463,0.2775235909648043,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:15:30,0.247167,-0.102061,0.122015,0.29393134204266136,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:16:00,0.268114,-0.0951489,0.108919,0.30463384370127033,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:16:30,0.298373,-0.106183,0.0975417,0.33138445928692856,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:17:00,0.263675,-0.0908817,0.0867115,0.29206655620276006,16,10,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:17:30,0.243353,-0.0882512,0.0753615,0.2696077012859425,16,10,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:18:00,0.209005,-0.0694661,0.0810171,0.23467509362226746,16,10,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:18:30,0.186633,-0.0595619,0.0739955,0.20941544986189534,16,10,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:19:00,0.171285,-0.0506806,0.0669062,0.19074463043504003,16,12,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:19:30,0.171282,-0.0512843,0.0560134,0.18736356083841382,16,12,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:20:00,0.145916,-0.0469259,0.0480331,0.1606259563159703,16,10,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:20:30,0.17729,-0.0558995,0.00204753,0.1859050579714035,16,16,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:21:00,0.168596,-0.0555765,-0.0110875,0.17786593609935547,16,10,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:21:30,0.192282,-0.0653816,-0.0343615,0.2059801782327853,16,12,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:22:00,0.205078,-0.0708469,-0.0509093,0.2228632453997294,16,14,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:22:30,0.211421,-0.0750946,-0.0677751,0.23437470505617708,16,14,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:23:00,0.216719,-0.0803318,-0.0673679,0.24074625023590712,16,14,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:23:30,0.190592,-0.0715759,-0.0642516,0.21348697390559923,16,12,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:24:00,0.16238,-0.0616436,-0.0656645,0.18568528315730895,14,12,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:24:30,0.14567,-0.0520972,-0.0716814,0.1705053965533056,14,12,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:25:00,0.132705,-0.0425563,-0.0779682,0.15968937317783546,14,12,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:25:30,0.150618,-0.0468297,-0.0891953,0.18120321263206124,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:26:00,0.145741,-0.0454949,-0.0849371,0.1747127241027968,14,10,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:26:30,0.156636,-0.0510542,-0.0820711,0.18405714680188326,14,10,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:27:00,0.161876,-0.0546026,-0.0787451,0.18811186585850984,14,14,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:27:30,0.155359,-0.0536525,-0.075558,0.1808978192274578,14,14,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:28:00,0.152455,-0.0530404,-0.0740277,0.177583533652335,12,12,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:28:30,0.147621,-0.0507129,-0.0722762,0.17201048501137947,12,12,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:29:00,0.142645,-0.0482218,-0.0745723,0.16802965794028743,12,12,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:29:30,0.135244,-0.0463203,-0.0758153,0.16181615939757069,12,12,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_float_fix1,NICO,UDUC,float,2024-07-17T00:30:00,0.129332,-0.0443036,-0.0754722,0.15615898363462796,12,12,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:03:00,-0.0392667,-0.293371,-1.4896,1.5187220210986243,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:03:30,0.207544,0.228352,-0.645669,0.7156169404094624,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:04:00,0.356006,0.519675,-0.339298,0.7154896997616388,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:04:30,0.309878,0.592088,-0.381774,0.7696388514777563,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:05:00,0.219656,0.220964,-0.499436,0.5886511409383319,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:05:30,0.231231,0.112779,-0.525877,0.5854344517800434,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:06:00,0.2496,-0.0293593,-0.27004,0.3688952833752283,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:06:30,0.255949,-0.0324479,0.0182877,0.2586449241464058,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:07:00,0.177753,-0.0353951,0.111235,0.21265504305802388,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:07:30,0.137599,-0.01934,0.065352,0.1535526108700207,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:08:00,0.0607634,0.0119285,0.0966322,0.11477047516086182,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:08:30,-0.0233409,0.018096,0.116279,0.11997111598134777,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:09:00,-0.0647722,0.0228617,0.0990127,0.12050564294264397,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:09:30,-0.0924087,0.0270814,0.105613,0.142922621829611,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:10:00,-0.118997,0.0102716,0.0972823,0.15404427178201077,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:10:30,-0.104266,-0.00854583,0.0719323,0.12695938622125935,16,12,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:11:00,-0.0790868,-0.0206203,0.0852987,0.11813461358983658,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:11:30,-0.0486074,-0.0436655,0.0934502,0.11402760676717723,18,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:12:00,0.00405461,-0.06353,0.112806,0.12952873966132805,18,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:12:30,0.0447376,-0.0724629,0.10114,0.1322180938078068,18,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:13:00,0.0885376,-0.0920308,0.120057,0.17527765976130555,18,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:13:30,0.138121,-0.104021,0.135381,0.21960372092248345,18,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:14:00,0.180607,-0.110373,0.126922,0.24680008440436157,18,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:14:30,0.213781,-0.104937,0.118047,0.26579914247228115,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:15:00,0.231473,-0.100538,0.115463,0.2775235909648043,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:15:30,0.247167,-0.102061,0.122015,0.29393134204266136,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:16:00,0.268114,-0.0951489,0.108919,0.30463384370127033,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:16:30,0.298373,-0.106183,0.0975417,0.33138445928692856,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:17:00,0.263675,-0.0908817,0.0867115,0.29206655620276006,16,10,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:17:30,0.243353,-0.0882512,0.0753615,0.2696077012859425,16,10,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:18:00,0.209005,-0.0694661,0.0810171,0.23467509362226746,16,10,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:18:30,0.186633,-0.0595619,0.0739955,0.20941544986189534,16,10,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:19:00,0.171285,-0.0506806,0.0669062,0.19074463043504003,16,12,3,True,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:19:30,0.171282,-0.0512843,0.0560134,0.18736356083841382,16,12,3,True,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:20:00,0.145916,-0.0469259,0.0480331,0.1606259563159703,16,10,3,True,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:20:30,0.17729,-0.0558995,0.00204753,0.1859050579714035,16,16,4,True,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:21:00,0.168596,-0.0555765,-0.0110875,0.17786593609935547,16,10,3,True,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:21:30,0.192282,-0.0653816,-0.0343615,0.2059801782327853,16,12,4,True,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:22:00,0.205078,-0.0708469,-0.0509093,0.2228632453997294,16,14,4,True,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:22:30,0.211421,-0.0750946,-0.0677751,0.23437470505617708,16,14,4,True,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:23:00,0.216719,-0.0803318,-0.0673679,0.24074625023590712,16,14,4,True,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:23:30,0.190592,-0.0715759,-0.0642516,0.21348697390559923,16,12,3,True,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:24:00,0.16238,-0.0616436,-0.0656645,0.18568528315730895,14,12,3,True,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:24:30,0.14567,-0.0520972,-0.0716814,0.1705053965533056,14,12,3,True,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:25:00,0.132705,-0.0425563,-0.0779682,0.15968937317783546,14,12,3,True,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:25:30,0.150618,-0.0468297,-0.0891953,0.18120321263206124,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:26:00,0.145741,-0.0454949,-0.0849371,0.1747127241027968,14,10,3,True,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:26:30,0.156636,-0.0510542,-0.0820711,0.18405714680188326,14,10,3,True,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:27:00,0.161876,-0.0546026,-0.0787451,0.18811186585850984,14,14,4,True,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:27:30,0.155359,-0.0536525,-0.075558,0.1808978192274578,14,14,3,True,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:28:00,0.152455,-0.0530404,-0.0740277,0.177583533652335,12,12,3,True,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:28:30,0.147621,-0.0507129,-0.0722762,0.17201048501137947,12,12,3,True,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:29:00,0.142645,-0.0482218,-0.0745723,0.16802965794028743,12,12,3,True,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:29:30,0.135244,-0.0463203,-0.0758153,0.16181615939757069,12,12,3,True,0,False,0,0
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:30:00,0.129332,-0.0443036,-0.0754722,0.15615898363462796,12,12,3,True,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:03:00,-0.0392667,-0.293371,-1.4896,1.5187220210986243,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:03:30,0.207544,0.228352,-0.645669,0.7156169404094624,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:04:00,0.356006,0.519675,-0.339298,0.7154896997616388,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:04:30,0.309878,0.592088,-0.381774,0.7696388514777563,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:05:00,0.219656,0.220964,-0.499436,0.5886511409383319,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:05:30,0.231231,0.112779,-0.525877,0.5854344517800434,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:06:00,0.2496,-0.0293593,-0.27004,0.3688952833752283,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:06:30,0.255949,-0.0324479,0.0182877,0.2586449241464058,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:07:00,0.177753,-0.0353951,0.111235,0.21265504305802388,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:07:30,0.137599,-0.01934,0.065352,0.1535526108700207,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:08:00,0.0607634,0.0119285,0.0966322,0.11477047516086182,14,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:08:30,-0.0233409,0.018096,0.116279,0.11997111598134777,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:09:00,-0.0647722,0.0228617,0.0990127,0.12050564294264397,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:09:30,-0.0924087,0.0270814,0.105613,0.142922621829611,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:10:00,-0.118997,0.0102716,0.0972823,0.15404427178201077,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:10:30,-0.104266,-0.00854583,0.0719323,0.12695938622125935,16,12,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:11:00,-0.0790868,-0.0206203,0.0852987,0.11813461358983658,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:11:30,-0.0486074,-0.0436655,0.0934502,0.11402760676717723,18,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:12:00,0.00405461,-0.06353,0.112806,0.12952873966132805,18,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:12:30,0.0447376,-0.0724629,0.10114,0.1322180938078068,18,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:13:00,0.0885376,-0.0920308,0.120057,0.17527765976130555,18,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:13:30,0.138121,-0.104021,0.135381,0.21960372092248345,18,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:14:00,0.180607,-0.110373,0.126922,0.24680008440436157,18,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:14:30,0.213781,-0.104937,0.118047,0.26579914247228115,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:15:00,0.231473,-0.100538,0.115463,0.2775235909648043,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:15:30,0.247167,-0.102061,0.122015,0.29393134204266136,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:16:00,0.268114,-0.0951489,0.108919,0.30463384370127033,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:16:30,0.298373,-0.106183,0.0975417,0.33138445928692856,16,0,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:17:00,0.263675,-0.0908817,0.0867115,0.29206655620276006,16,10,0,False,0,False,0,0
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:17:30,0.243353,-0.0882512,0.0753615,0.2696077012859425,16,10,0,False,0,False,0,0
