case,station,model,mode,time,receiver,system,stage,candidates,provisional_selected,selected,joint_nis,joint_threshold,joint_rank,maximum_perr,reliability_gate,feedback,passed
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:19:30,DYNG,GPS,USER_WL_SD,4,3,3,2.73384,30.6648,3,4.11355e-05,1,0,True
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:19:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:20:00,DYNG,GPS,USER_WL_SD,4,3,3,2.78866,30.6648,3,3.09192e-05,1,0,True
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:20:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:20:30,DYNG,GPS,USER_WL_SD,5,3,3,2.70473,30.6648,3,1.75916e-05,1,0,True
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:20:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:21:00,DYNG,GPS,USER_WL_SD,4,3,3,2.89861,30.6648,3,1.32494e-05,1,0,True
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:21:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:21:30,DYNG,GPS,USER_WL_SD,5,3,3,2.67792,30.6648,3,6.74044e-06,1,0,True
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:21:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:22:00,DYNG,GPS,USER_WL_SD,5,3,3,2.56872,30.6648,3,3.68101e-06,1,0,True
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:22:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:22:30,DYNG,GPS,USER_WL_SD,5,3,3,2.63699,30.6648,3,2.80204e-06,1,0,True
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:22:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:23:00,DYNG,GPS,USER_WL_SD,5,3,3,2.79062,30.6648,3,2.16424e-06,1,0,True
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:23:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:23:30,DYNG,GPS,USER_WL_SD,4,3,3,3.05653,30.6648,3,2.29766e-06,1,0,True
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:23:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:24:00,DYNG,GPS,USER_WL_SD,4,3,3,3.33948,30.6648,3,2.44902e-06,1,0,True
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:24:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,2.13849,23.9281,1,0,0,0,False
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:24:30,DYNG,GPS,USER_WL_SD,4,4,4,3.66784,33.3768,4,5.90211e-05,1,0,True
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:24:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,2.46525,23.9281,1,0,0,0,False
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:25:00,DYNG,GPS,USER_WL_SD,4,4,4,4.12075,33.3768,4,4.4411e-05,1,0,True
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:25:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,2.69421,23.9281,1,0,0,0,False
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:26:00,DYNG,GPS,USER_WL_SD,4,4,4,4.2072,33.3768,4,2.55668e-05,1,0,True
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:26:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,3.41655,23.9281,1,0,0,0,False
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:26:30,DYNG,GPS,USER_WL_SD,4,4,4,4.25084,33.3768,4,1.97199e-05,1,0,True
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:26:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,3.77343,23.9281,1,0,0,0,False
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:27:00,DYNG,GPS,USER_WL_SD,5,5,5,6.18325,35.8882,5,0.000198687,1,0,True
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:27:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,0,0,5.50067,27.631,2,0,0,0,False
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:27:30,DYNG,GPS,USER_WL_SD,5,4,4,4.14986,33.3768,4,1.04726e-05,1,0,True
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:27:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,0,0,5.93575,27.631,2,0,0,0,False
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:28:00,DYNG,GPS,USER_WL_SD,5,4,4,4.12839,33.3768,4,7.53617e-06,1,0,True
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:28:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,2,0,7.67479,30.6648,3,0.293034,0,0,False
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:28:30,DYNG,GPS,USER_WL_SD,5,4,4,4.35068,33.3768,4,5.34274e-06,1,0,True
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:28:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,2,0,7.85547,30.6648,3,0.272266,0,0,False
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:29:00,DYNG,GPS,USER_WL_SD,5,4,4,4.24426,33.3768,4,3.85903e-06,1,0,True
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:29:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,2,0,8.27206,30.6648,3,0.252483,0,0,False
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:29:30,DYNG,GPS,USER_WL_SD,5,4,4,4.1435,33.3768,4,2.83608e-06,1,0,True
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:29:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,2,0,8.96096,30.6648,3,0.234763,0,0,False
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:30:00,DYNG,GPS,USER_WL_SD,5,4,4,4.25633,33.3768,4,2.08291e-06,1,0,True
r48u_20260914_DYNG_UDUC_ils_shadow_fix1,DYNG,UDUC,ils_shadow,2024-07-17T00:30:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,2,0,9.65765,30.6648,3,0.216959,0,0,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:10:30,DYNG,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:17:00,DYNG,GPS,USER_WL_SD,4,3,3,2.83164,30.6648,3,0.000267593,1,1,True
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:17:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:17:30,DYNG,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:17:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:18:00,DYNG,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:18:30,DYNG,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:19:00,DYNG,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:19:30,DYNG,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:20:00,DYNG,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:20:30,DYNG,GPS,USER_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:21:00,DYNG,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:21:30,DYNG,GPS,USER_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:22:00,DYNG,GPS,USER_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:22:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:22:30,DYNG,GPS,USER_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:22:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:23:00,DYNG,GPS,USER_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:23:30,DYNG,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:24:00,DYNG,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:24:30,DYNG,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:25:00,DYNG,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:26:00,DYNG,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:26:30,DYNG,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:27:00,DYNG,GPS,USER_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:27:30,DYNG,GPS,USER_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:28:00,DYNG,GPS,USER_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:28:30,DYNG,GPS,USER_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:29:00,DYNG,GPS,USER_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:29:30,DYNG,GPS,USER_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_DYNG_UDUC_ils_feedback_fix1,DYNG,UDUC,ils_feedback,2024-07-17T00:30:00,DYNG,GPS,USER_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:10:30,NICO,GPS,USER_WL_SD,5,1,0,0.341503,23.9281,1,0.00145169,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:17:00,NICO,GPS,USER_WL_SD,4,3,0,1.83862,30.6648,3,0.00229749,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:17:30,NICO,GPS,USER_WL_SD,4,3,0,1.87696,30.6648,3,0.00176787,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:18:00,NICO,GPS,USER_WL_SD,4,3,0,1.88522,30.6648,3,0.00138953,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:18:30,NICO,GPS,USER_WL_SD,4,3,0,1.8701,30.6648,3,0.00104403,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:19:00,NICO,GPS,USER_WL_SD,5,3,3,1.84181,30.6648,3,0.000780994,1,0,True
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:19:00,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:19:30,NICO,GPS,USER_WL_SD,5,3,3,1.77129,30.6648,3,0.000593802,1,0,True
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:19:30,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:20:00,NICO,GPS,USER_WL_SD,4,3,3,1.78338,30.6648,3,0.000422125,1,0,True
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:20:00,NICO,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:20:30,NICO,GPS,USER_WL_SD,7,4,4,2.14028,33.3768,4,0.00031542,1,0,True
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:20:30,NICO,GPS,USER_L1_SD_CONDITIONAL,7,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:21:00,NICO,GPS,USER_WL_SD,4,3,3,1.72922,30.6648,3,0.000250931,1,0,True
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:21:00,NICO,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:21:30,NICO,GPS,USER_WL_SD,5,4,4,2.29821,33.3768,4,0.000213661,1,0,True
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:21:30,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:22:00,NICO,GPS,USER_WL_SD,6,4,4,2.21236,33.3768,4,0.000159887,1,0,True
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:22:00,NICO,GPS,USER_L1_SD_CONDITIONAL,6,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:22:30,NICO,GPS,USER_WL_SD,6,4,4,2.1183,33.3768,4,0.000101595,1,0,True
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:22:30,NICO,GPS,USER_L1_SD_CONDITIONAL,6,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:23:00,NICO,GPS,USER_WL_SD,6,4,4,1.97956,33.3768,4,5.88868e-05,1,0,True
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:23:00,NICO,GPS,USER_L1_SD_CONDITIONAL,6,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:23:30,NICO,GPS,USER_WL_SD,5,3,3,1.26872,30.6648,3,3.54504e-05,1,0,True
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:23:30,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:24:00,NICO,GPS,USER_WL_SD,5,3,3,1.28871,30.6648,3,2.48986e-05,1,0,True
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:24:00,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:24:30,NICO,GPS,USER_WL_SD,5,3,3,1.39656,30.6648,3,2.05774e-05,1,0,True
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:24:30,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:25:00,NICO,GPS,USER_WL_SD,5,3,3,1.48007,30.6648,3,1.58154e-05,1,0,True
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:25:00,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:26:00,NICO,GPS,USER_WL_SD,4,3,3,1.45971,30.6648,3,8.22236e-06,1,0,True
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:26:00,NICO,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:26:30,NICO,GPS,USER_WL_SD,4,3,3,1.56787,30.6648,3,6.82943e-06,1,0,True
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:26:30,NICO,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:27:00,NICO,GPS,USER_WL_SD,6,4,4,2.89574,33.3768,4,4.92571e-06,1,0,True
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:27:00,NICO,GPS,USER_L1_SD_CONDITIONAL,6,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:27:30,NICO,GPS,USER_WL_SD,6,3,3,1.56004,30.6648,3,3.07438e-06,1,0,True
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:27:30,NICO,GPS,USER_L1_SD_CONDITIONAL,6,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:28:00,NICO,GPS,USER_WL_SD,5,3,3,1.57401,30.6648,3,2.10376e-06,1,0,True
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:28:00,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:28:30,NICO,GPS,USER_WL_SD,5,3,3,1.62417,30.6648,3,1.50532e-06,1,0,True
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:28:30,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:29:00,NICO,GPS,USER_WL_SD,5,3,3,1.67556,30.6648,3,1.14482e-06,1,0,True
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:29:00,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:29:30,NICO,GPS,USER_WL_SD,5,3,3,1.7374,30.6648,3,8.54137e-07,1,0,True
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:29:30,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:30:00,NICO,GPS,USER_WL_SD,5,3,3,1.8293,30.6648,3,6.82196e-07,1,0,True
r48u_20260914_NICO_UDUC_round_shadow_fix1,NICO,UDUC,round_shadow,2024-07-17T00:30:00,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:10:30,NICO,GPS,USER_WL_SD,5,1,0,0.341503,23.9281,1,0.00145169,0,1,False
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:17:00,NICO,GPS,USER_WL_SD,4,3,0,1.83862,30.6648,3,0.00229749,0,1,False
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:17:30,NICO,GPS,USER_WL_SD,4,3,0,1.87696,30.6648,3,0.00176787,0,1,False
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:18:00,NICO,GPS,USER_WL_SD,4,3,0,1.88522,30.6648,3,0.00138953,0,1,False
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:18:30,NICO,GPS,USER_WL_SD,4,3,0,1.8701,30.6648,3,0.00104403,0,1,False
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:19:00,NICO,GPS,USER_WL_SD,5,3,3,1.84181,30.6648,3,0.000780994,1,1,True
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:19:00,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:19:30,NICO,GPS,USER_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:19:30,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:20:00,NICO,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_UDUC_round_feedback_fix1,NICO,UDUC,round_feedback,2024-07-17T00:20:00,NICO,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
